parameter_id,JAX_OFD_012_001
gene_symbol,Arpc5l
analysis_id,75f729f6bt79vkw
pvalue,0.2279716
parameter_name,Periphery permanence time
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1921442
