mouse_life_stage,Early adult
analysis_id,trojr0h2we85nzd
pvalue,0.9776758
mouse_strain,129SV
gene_symbol,Zmynd8
parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
gene_accession_id,MGI:1918025
