gene_symbol,Frmpd1
parameter_name,Aspartate aminotransferase
parameter_id,IMPC_CBC_012_001
analysis_id,4j3k30ri9k0o851
mouse_strain,C57BL
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
pvalue,0.1787831
