parameter_id,JAX_OFD_016_001
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1328306
analysis_id,kv1ct46592351x5
parameter_name,Center permanence time
pvalue,0.1318166
gene_symbol,Orc2
