mouse_life_stage,Middle aged adult
parameter_id,MGP_CSD_064_001
gene_accession_id,MGI:2446186
analysis_id,3r1812otz519635
gene_symbol,Lpgat1
pvalue,0.3214464
parameter_name,Head morphology
mouse_strain,C57BL
