parameter_id,MGP_MLN_074_001
parameter_name,Effector CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.9882606
mouse_strain,C57BL
gene_accession_id,MGI:1914050
analysis_id,b057680212gvtk1
gene_symbol,Trp53rkb
