mouse_life_stage,Late adult
pvalue,0.1854109
mouse_strain,C57BL
analysis_id,m666c5cgy3m9z3h
gene_accession_id,MGI:109128
parameter_id,MGP_IMM_125_001
gene_symbol,Hnf4a
parameter_name,Eosinophils - % of CD45+
