gene_accession_id,MGI:88461
gene_symbol,Col6a3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_010_001
pvalue,0.7289081
parameter_name,Effector Treg cells - % of Treg
analysis_id,xbv045zox048r5h
