mouse_life_stage,Early adult
gene_symbol,Sgip1
gene_accession_id,MGI:1920344
analysis_id,y365816qd63l43a
mouse_strain,C57BL
parameter_name,Skull shape
parameter_id,IMPC_XRY_001_001
pvalue,0.333501
