parameter_id,IMPC_XRY_033_001
analysis_id,7zq98m36986y0ue
parameter_name,Tibia length
mouse_strain,C57BL
pvalue,0.1499679
gene_symbol,Tatdn3
mouse_life_stage,Early adult
gene_accession_id,MGI:1916222
