parameter_id,IMPC_XRY_001_001
mouse_life_stage,Early adult
parameter_name,Skull shape
mouse_strain,C57BL
analysis_id,764w2j10t1v0b91
gene_accession_id,MGI:2684980
pvalue,0.6107266
gene_symbol,Mms22l
