parameter_id,IMPC_EYE_001_001
analysis_id,o39agu756m1inqa
gene_accession_id,MGI:1923959
mouse_strain,129SV
gene_symbol,Arpc2
mouse_life_stage,Early adult
pvalue,0.8303525
parameter_name,Eye
