parameter_id,ESLIM_008_001_017
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Slc17a9
parameter_name,Limb grasping
pvalue,0.3142894
gene_accession_id,MGI:1919107
analysis_id,66f6s3dr318777u
