mouse_life_stage,Late adult
pvalue,0.5538537
parameter_name,Fusion of vertebrae
analysis_id,4k04sam41h32b55
gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_strain,C57BL
parameter_id,M-G-P_006_001_026
