parameter_id,MGP_PBI_015_001
pvalue,0.899891
gene_symbol,Bach2
gene_accession_id,MGI:894679
mouse_strain,C57BL
analysis_id,121t9ar88f775qj
parameter_name,IgD+ mature B cell percentage
mouse_life_stage,Early adult
