parameter_id,IMPC_CBC_024_001
analysis_id,ff8uctq346z4335
mouse_strain,C57BL
pvalue,0.2274148
parameter_name,UIBC (unsaturated iron binding capacity)
gene_symbol,Trdmt1
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
