parameter_id,MGP_IMM_071_001
analysis_id,n4vq883e01d9a88
parameter_name,Total CD4+ T cells - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:1931749
mouse_strain,C57BL
pvalue,0.2113428
gene_symbol,Pum1
