mouse_life_stage,Late adult
pvalue,0.4635334
parameter_name,Joints
gene_accession_id,MGI:2446186
parameter_id,IMPC_XRY_027_001
gene_symbol,Lpgat1
analysis_id,y3u61so49d20q39
mouse_strain,C57BL
