parameter_id,MGP_PBI_027_001
parameter_name,NK cell number
mouse_life_stage,E15.5
analysis_id,sor69g83e0rjx3y
gene_symbol,Bmi1
mouse_strain,C57BL
gene_accession_id,MGI:88174
pvalue,0.6240028
