parameter_id,JAX_LDT_008_001
parameter_name,Percent time in dark
pvalue,0.898809
analysis_id,48p9380w21300jv
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
mouse_strain,C57BL
mouse_life_stage,Late adult
