parameter_id,IMPC_HEM_037_001
gene_accession_id,MGI:1927232
mouse_strain,C57BL
parameter_name,Basophil cell count
gene_symbol,Rab13
mouse_life_stage,Early adult
analysis_id,oic363l5go8199l
pvalue,0.1236139
