parameter_id,MGP_PBI_012_001
analysis_id,74f89f048l55ze3
mouse_life_stage,Early adult
pvalue,0.5776672
gene_symbol,Col6a3
mouse_strain,C57BL
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
gene_accession_id,MGI:88461
