mouse_life_stage,Early adult
gene_accession_id,MGI:1914256
pvalue,0.3700472
parameter_name,Coat - hair distribution - back
gene_symbol,Cisd2
parameter_id,IMPC_CSD_011_001
analysis_id,600f3840mw4cjy1
mouse_strain,C57BL
