mouse_life_stage,Middle aged adult
parameter_name,Gait
analysis_id,mc7f9x7j16hgp0s
pvalue,0.800424
gene_symbol,Snap23
mouse_strain,C57BL
gene_accession_id,MGI:109356
parameter_id,IMPC_CSD_033_001
