parameter_id,IMPC_EYE_013_001
pvalue,0.1998501
parameter_name,Pupil Dilation
mouse_life_stage,Early adult
analysis_id,6yhltqh683mahhl
gene_symbol,Col6a3
mouse_strain,C57BL
gene_accession_id,MGI:88461
