mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,Monocyte percentage
gene_symbol,Frmpd1
analysis_id,x4182v4vmyavp3j
gene_accession_id,MGI:2446274
pvalue,0.3378493
parameter_id,MGP_PBI_016_001
