parameter_id,MGP_MLN_093_001
mouse_life_stage,Early adult
gene_symbol,Slc28a2
parameter_name,KLRG1+ NK cells - % of CD45+
pvalue,0.4062709
analysis_id,dnl9gjov0v4i9x6
mouse_strain,C57BL
gene_accession_id,MGI:1913105
