parameter_id,M-G-P_014_001_001
parameter_name,Eye
gene_symbol,Zmynd8
gene_accession_id,MGI:1918025
pvalue,0.7145884
analysis_id,575dd7k515de44w
mouse_strain,129SV
mouse_life_stage,Early adult
