parameter_id,MGP_MLN_031_001
pvalue,0.6306751
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913576
gene_symbol,Dnajc5b
analysis_id,vq05q5gq4x9moz4
