mouse_strain,C57BL
parameter_name,Resting NK cells - % of NK cells
parameter_id,MGP_MLN_033_001
gene_symbol,Sema6c
pvalue,0.4115993
mouse_life_stage,Early adult
gene_accession_id,MGI:1338032
analysis_id,ac29g6jkv2n15b2
