gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,UCDLA_EYE_083_001
pvalue,0.6316
parameter_name,Vitreous
analysis_id,3e9x82b6y017k9h
