parameter_id,JAX_OFD_021_001
gene_symbol,Snap23
mouse_strain,C57BL
pvalue,0.06410723
parameter_name,Number of rears - total
mouse_life_stage,Middle aged adult
analysis_id,pk8ug1689g6cbf7
gene_accession_id,MGI:109356
