parameter_id,IMPC_GEL_060_001
gene_accession_id,MGI:2670995
gene_symbol,Trp53i11
mouse_life_stage,Early adult
pvalue,0.7382837
mouse_strain,C57BL
analysis_id,p1gxo7a5q219sl7
parameter_name,Neural tube morphology
