gene_symbol,Slc39a10
pvalue,0.9937138
mouse_life_stage,Early adult
parameter_id,M-G-P_005_001_001
parameter_name,Weight
gene_accession_id,MGI:1914515
mouse_strain,C57BL
analysis_id,1l4n3cob7pwnp2g
