parameter_id,IMPC_EYE_092_002
gene_symbol,Inpp1
gene_accession_id,MGI:104848
analysis_id,1613qhq21e20d95
mouse_life_stage,Early adult
pvalue,0.4043269
mouse_strain,129SV
parameter_name,Retina (combined)
