parameter_id,MGP_PBI_001_001
parameter_name,Total T cell percentage
analysis_id,k2916lknl67z3i8
mouse_strain,C57BL
gene_symbol,Snap23
pvalue,0.7330015
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109356
