parameter_id,MGP_PBI_002_001
parameter_name,Alpha beta T cell percentage
pvalue,0.2016323
analysis_id,7fd8ls8seb637j5
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Slc2a8
gene_accession_id,MGI:1860103
