mouse_strain,C57BL
gene_symbol,Lcn2
mouse_life_stage,Early adult
parameter_id,MGP_CSD_067_001
parameter_name,Snout size
pvalue,0.7188057
analysis_id,wp5k124218o8ubp
gene_accession_id,MGI:96757
