parameter_id,M-G-P_014_001_009
pvalue,0.8686369
gene_symbol,Dmap1
parameter_name,lens
analysis_id,j59mh4799110gc1
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_accession_id,MGI:1913483
