gene_symbol,Frmpd1
parameter_name,B Cells
gene_accession_id,MGI:2446274
analysis_id,uv0u8fi600t0xd1
mouse_life_stage,Middle aged adult
parameter_id,IMPC_IMM_063_001
mouse_strain,C57BL
pvalue,0.9891628
