parameter_id,ESLIM_007_001_009
gene_accession_id,MGI:1922082
parameter_name,Periphery average speed
mouse_strain,C57BL
analysis_id,gwp4y58pnym2t53
gene_symbol,Slc45a3
mouse_life_stage,Early adult
pvalue,0.9110923
