pvalue,0.6399893
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
parameter_name,% Pre-pulse inhibition - PPI2
analysis_id,6r9h5g0qbb4va0t
gene_symbol,Trdmt1
parameter_id,IMPC_ACS_034_001
