parameter_id,IMPC_IMM_065_001
parameter_name,B2B Cells
gene_symbol,Fgb
mouse_strain,C57BL
analysis_id,3ga1wyb6s2u3gkv
mouse_life_stage,E15.5
pvalue,0.2932727
gene_accession_id,MGI:99501
