mouse_life_stage,E12.5
parameter_name,Weight
pvalue,0.2377481
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
mouse_strain,C57BL
parameter_id,M-G-P_005_001_001
analysis_id,199s59g405uu3pw
