gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_033_001
pvalue,0.8706243
parameter_name,% Pre-pulse inhibition - PPI1
analysis_id,98339w3d71q8rk2
