parameter_id,IMPC_EYE_010_001
gene_symbol,Fgb
gene_accession_id,MGI:99501
analysis_id,w65pgdm2em2rof1
mouse_strain,C57BL
mouse_life_stage,E12.5
pvalue,0.3922619
parameter_name,Iris/Pupil
