parameter_id,MGP_CSD_030_001
gene_symbol,Nanp
mouse_life_stage,Early adult
parameter_name,Limb coat/hair presence
pvalue,0.7655343
gene_accession_id,MGI:1914561
mouse_strain,C57BL
analysis_id,99vvng531x35298
