mouse_life_stage,E15.5
mouse_strain,C57BL
analysis_id,wx0slb33ng2d357
pvalue,0.2868549
parameter_name,Resting CD8+ T cells - % of CD8+
gene_accession_id,MGI:99501
parameter_id,MGP_IMM_015_001
gene_symbol,Fgb
