mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,yv048847ew21t84
gene_symbol,Hpca
gene_accession_id,MGI:1336200
parameter_id,IMPC_GEP_084_001
parameter_name,Limb morphology
pvalue,0.1478129
