mouse_life_stage,E12.5
gene_accession_id,MGI:1914071
parameter_name,Total holepokes
analysis_id,3j1465jpaa247xe
parameter_id,JAXLA_HBD_001_001
gene_symbol,Bcs1l
mouse_strain,C50BL
pvalue,0.1451798
