mouse_strain,C57BL
pvalue,0.6848793
gene_accession_id,MGI:2444554
mouse_life_stage,E12.5
parameter_id,MGP_MLN_065_001
gene_symbol,Mapkap1
parameter_name,CD4+ T helper cells - % of CD45+
analysis_id,wyu30wtdr279kf5
