mouse_life_stage,Early adult
analysis_id,lt8nr2b0b0pc4w8
gene_accession_id,MGI:1920638
gene_symbol,Bpifa3
parameter_id,IMPC_GPP_004_001
pvalue,0.3940596
mouse_strain,129SV
parameter_name,Placenta Size
