parameter_id,IMPC_EYE_004_001
analysis_id,h53xsj9uh1cf066
pvalue,0.1441882
parameter_name,Eyelid morphology
gene_accession_id,MGI:2685266
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Pglyrp3
