parameter_id,M-G-P_026_001_004
analysis_id,9pdo3h8070569v8
parameter_name,Coat colouration
mouse_life_stage,Early adult
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
pvalue,0.6906957
mouse_strain,C57BL
