mouse_life_stage,E12.5
gene_accession_id,MGI:1913483
pvalue,0.6747112
mouse_strain,C57BL
parameter_id,MGP_IMM_007_001
gene_symbol,Dmap1
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,96308av999a0w3s
