parameter_id,IMPC_XRY_025_001
analysis_id,28t815yrry674ci
gene_accession_id,MGI:1341628
mouse_life_stage,Early adult
pvalue,0.9024395
mouse_strain,C57BL
gene_symbol,Atrn
parameter_name,Tibia
