mouse_strain,C57BL
mouse_life_stage,Late adult
analysis_id,97t762nrs71ata2
pvalue,0.4776162
gene_symbol,Frmpd1
parameter_id,MGP_IMM_094_001
gene_accession_id,MGI:2446274
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
