parameter_id,MGP_IMM_027_001
gene_accession_id,MGI:1927379
analysis_id,xf7cle2m8n49d31
pvalue,0.9898442
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Rhbg
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
