parameter_id,IMPC_HEM_002_001
parameter_name,Red blood cell count
mouse_strain,C57BL
gene_symbol,Fgb
pvalue,0.6787244
gene_accession_id,MGI:99501
mouse_life_stage,Early adult
analysis_id,548gjux5v1256io
