parameter_id,ESLIM_016_001_005
analysis_id,81tl7509uc60831
gene_symbol,Gja10
pvalue,0.3402385
mouse_strain,C57BL
parameter_name,Mean cell volume
gene_accession_id,MGI:1339969
mouse_life_stage,Early adult
