parameter_id,MGP_IMM_130_001
parameter_name,CD11b-low cDC - % of CD45+
analysis_id,6xrt7ibp0q0247i
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Alkbh3
gene_accession_id,MGI:1916363
pvalue,0.8418319
