mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1917604
mouse_strain,C58BL
parameter_name,Click-evoked ABR threshold
analysis_id,2tyw4331zs63lae
parameter_id,IMPC_ABR_002_001
gene_symbol,Secisbp2l
pvalue,0.7606444
