parameter_id,MGP_PBI_014_001
parameter_name,B cell percentage
gene_symbol,Lurap1
pvalue,0.7794344
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,0901v7mp55d1460
gene_accession_id,MGI:1915325
