parameter_id,IMPC_CSD_011_001
gene_accession_id,MGI:2651854
pvalue,0.05377731
parameter_name,Coat - hair distribution - back
gene_symbol,Atg4c
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,36s6z69j10d0l83
